Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2010-02-25,109.23999786376953,110.75,108.94000244140625,110.66999816894531,82.38876342773438,259634700,0.0,0.0,0.0
2010-02-26,110.7699966430664,111.12000274658203,110.11000061035156,110.73999786376953,82.44085693359375,173589300,0.0,0.0,0.0
2010-03-01,111.19999694824219,112.0,111.16999816894531,111.88999938964844,83.29695892333984,147709700,0.0,0.0,0.0
2010-03-02,112.37000274658203,112.73999786376953,112.0,112.19999694824219,83.5277328491211,160992400,0.0,0.0,0.0
2010-03-03,112.48999786376953,112.97000122070312,112.0199966430664,112.30000305175781,83.60218048095703,150785000,0.0,0.0,0.0
2010-03-04,112.44999694824219,112.80000305175781,112.02999877929688,112.63999938964844,83.85529327392578,135770400,0.0,0.0,0.0
2010-03-05,113.37000274658203,114.33999633789062,113.0999984741211,114.25,85.0538558959961,176118800,0.0,0.0,0.0
2010-03-08,114.26000213623047,114.5199966430664,114.06999969482422,114.2699966430664,85.06876373291016,114631200,0.0,0.0,0.0
2010-03-09,113.93000030517578,114.98999786376953,113.87000274658203,114.45999908447266,85.21017456054688,154556700,0.0,0.0,0.0
2010-03-10,114.51000213623047,115.27999877929688,114.41000366210938,114.97000122070312,85.58987426757812,186088800,0.0,0.0,0.0
2010-03-11,114.69999694824219,115.4800033569336,114.3499984741211,115.44999694824219,85.94721221923828,160791100,0.0,0.0,0.0
2010-03-12,115.94999694824219,115.97000122070312,115.13999938964844,115.45999908447266,85.95466613769531,162074800,0.0,0.0,0.0
2010-03-15,115.26000213623047,115.56999969482422,114.5999984741211,115.48999786376953,85.97701263427734,146816800,0.0,0.0,0.0
2010-03-16,115.80999755859375,116.5199966430664,115.48999786376953,116.41000366210938,86.66191101074219,168673000,0.0,0.0,0.0
2010-03-17,116.76000213623047,117.4800033569336,116.41999816894531,117.0999984741211,87.17557525634766,177468100,0.0,0.0,0.0
2010-03-18,117.11000061035156,117.2699966430664,116.56999969482422,117.04000091552734,87.13092041015625,196509100,0.0,0.0,0.0
2010-03-19,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,86.6898422241211,226641100,0.48,0.0,0.0
2010-03-22,115.30999755859375,116.80000305175781,115.23999786376953,116.58999633789062,87.1533203125,184477800,0.0,0.0,0.0
2010-03-23,116.76000213623047,117.51000213623047,116.37999725341797,117.41000366210938,87.76629638671875,182941600,0.0,0.0,0.0
2010-03-24,116.97000122070312,117.43000030517578,115.58000183105469,116.83999633789062,87.34017944335938,196072600,0.0,0.0,0.0
2010-03-25,117.62999725341797,118.16999816894531,116.51000213623047,116.6500015258789,87.19818878173828,223396300,0.0,0.0,0.0
2010-03-26,116.87000274658203,117.41999816894531,116.12000274658203,116.58000183105469,87.14588165283203,205808500,0.0,0.0,0.0
2010-03-29,117.16999816894531,117.52999877929688,116.69000244140625,117.31999969482422,87.69904327392578,134513500,0.0,0.0,0.0
2010-03-30,117.45999908447266,117.83000183105469,116.91000366210938,117.4000015258789,87.75882720947266,145772500,0.0,0.0,0.0
2010-03-31,116.94999694824219,117.5199966430664,116.61000061035156,117.0,87.45980072021484,161078700,0.0,0.0,0.0
2010-04-01,117.80000305175781,118.25,117.0999984741211,117.80000305175781,88.05785369873047,161215200,0.0,0.0,0.0
2010-04-05,118.25,118.83999633789062,117.91999816894531,118.76000213623047,88.77545928955078,105847600,0.0,0.0,0.0
2010-04-06,118.41999816894531,119.25,118.29000091552734,119.04000091552734,88.9847183227539,110384200,0.0,0.0,0.0
2010-04-07,118.80000305175781,119.36000061035156,117.80999755859375,118.36000061035156,88.47643280029297,184576300,0.0,0.0,0.0
2010-04-08,117.94999694824219,118.97000122070312,117.5999984741211,118.7699966430664,88.78289794921875,158704000,0.0,0.0,0.0
2010-04-09,119.0199966430664,119.5999984741211,118.80000305175781,119.55000305175781,89.36598205566406,133006500,0.0,0.0,0.0
2010-04-12,119.69999694824219,120.05000305175781,119.55999755859375,119.73999786376953,89.50799560546875,110279000,0.0,0.0,0.0
2010-04-13,119.62000274658203,120.04000091552734,119.0,119.83000183105469,89.57530212402344,125043600,0.0,0.0,0.0
2010-04-14,120.2699966430664,121.19000244140625,120.08000183105469,121.19000244140625,90.5919189453125,161609000,0.0,0.0,0.0
2010-04-15,120.98999786376953,121.56999969482422,120.94999694824219,121.29000091552734,90.66667175292969,144615300,0.0,0.0,0.0
2010-04-16,120.86000061035156,121.29000091552734,118.75,119.36000061035156,89.22394561767578,366786700,0.0,0.0,0.0
2010-04-19,119.01000213623047,119.93000030517578,118.47000122070312,119.80999755859375,89.56034851074219,217947800,0.0,0.0,0.0
2010-04-20,120.55999755859375,120.9800033569336,119.87000274658203,120.87999725341797,90.36016845703125,157708000,0.0,0.0,0.0
2010-04-21,120.94999694824219,121.2300033569336,119.98999786376953,120.66000366210938,90.19572448730469,192910100,0.0,0.0,0.0
2010-04-22,119.80999755859375,121.16999816894531,119.12000274658203,121.0199966430664,90.46481323242188,115360300,0.0,0.0,0.0
2010-04-23,120.94000244140625,121.86000061035156,120.62999725341797,121.80999755859375,91.0553970336914,177335500,0.0,0.0,0.0
2010-04-26,121.8499984741211,122.12000274658203,121.2300033569336,121.3499984741211,90.7115249633789,143457300,0.0,0.0,0.0
2010-04-27,120.6500015258789,121.33999633789062,118.25,118.4800033569336,88.56610870361328,355853300,0.0,0.0,0.0
2010-04-28,119.05000305175781,119.68000030517578,118.2699966430664,119.37999725341797,89.23890686035156,300674100,0.0,0.0,0.0
2010-04-29,120.0999984741211,121.11000061035156,120.06999969482422,120.86000061035156,90.34523010253906,193775000,0.0,0.0,0.0
2010-04-30,120.87999725341797,121.01000213623047,118.77999877929688,118.80999755859375,88.81281280517578,270000900,0.0,0.0,0.0
2010-05-03,119.37999725341797,120.68000030517578,119.19999694824219,120.3499984741211,89.96398162841797,182747900,0.0,0.0,0.0
2010-05-04,119.01000213623047,119.02999877929688,116.91999816894531,117.5199966430664,87.8485107421875,360353400,0.0,0.0,0.0
2010-05-05,116.55999755859375,117.80000305175781,115.97000122070312,116.81999969482422,87.32524108886719,328973200,0.0,0.0,0.0
2010-05-06,116.26000213623047,117.0,105.0,112.94000244140625,84.42487335205078,647356600,0.0,0.0,0.0
2010-05-07,112.63999938964844,113.7699966430664,109.41000366210938,111.26000213623047,83.16905212402344,637558800,0.0,0.0,0.0
2010-05-10,115.80999755859375,116.6500015258789,114.91000366210938,116.16000366210938,86.8318862915039,396159600,0.0,0.0,0.0
2010-05-11,115.06999969482422,117.36000061035156,114.91000366210938,115.83000183105469,86.58524322509766,317849800,0.0,0.0,0.0
2010-05-12,116.29000091552734,117.62000274658203,116.08999633789062,117.44999694824219,87.79618835449219,235607100,0.0,0.0,0.0
2010-05-13,117.12999725341797,117.68000030517578,115.88999938964844,115.98999786376953,86.70482635498047,234452500,0.0,0.0,0.0
2010-05-14,115.12000274658203,115.33000183105469,112.87000274658203,113.88999938964844,85.13505554199219,345601400,0.0,0.0,0.0
2010-05-17,114.19999694824219,114.5199966430664,111.7699966430664,113.94999694824219,85.17986297607422,325739800,0.0,0.0,0.0
2010-05-18,114.87999725341797,115.22000122070312,112.02999877929688,112.4000015258789,84.02124786376953,360556800,0.0,0.0,0.0
2010-05-19,111.7699966430664,112.7699966430664,110.36000061035156,111.76000213623047,83.54280090332031,394742700,0.0,0.0,0.0
2010-05-20,109.37999725341797,109.88999938964844,107.47000122070312,107.54000091552734,80.38825988769531,530418300,0.0,0.0,0.0
2010-05-21,105.91000366210938,109.37999725341797,105.36000061035156,109.11000061035156,81.56190490722656,500909400,0.0,0.0,0.0
2010-05-24,108.5199966430664,109.38999938964844,107.61000061035156,107.70999908447266,80.51536560058594,269823000,0.0,0.0,0.0
2010-05-25,105.11000061035156,107.87000274658203,104.37999725341797,107.81999969482422,80.59759521484375,396505200,0.0,0.0,0.0
2010-05-26,108.4800033569336,109.47000122070312,106.8499984741211,107.16999816894531,80.1116714477539,349719300,0.0,0.0,0.0
2010-05-27,109.19000244140625,110.80000305175781,108.77999877929688,110.76000213623047,82.79530334472656,300870500,0.0,0.0,0.0
2010-05-28,110.63999938964844,110.72000122070312,108.8499984741211,109.37000274658203,81.75624084472656,297933500,0.0,0.0,0.0
2010-06-01,108.3499984741211,109.94999694824219,107.37000274658203,107.52999877929688,80.38079071044922,277909400,0.0,0.0,0.0
2010-06-02,108.08000183105469,110.33999633789062,107.51000213623047,110.33000183105469,82.4738540649414,240243700,0.0,0.0,0.0
2010-06-03,110.6500015258789,111.05999755859375,109.58000183105469,110.70999908447266,82.75791931152344,226618300,0.0,0.0,0.0
2010-06-04,108.61000061035156,109.33000183105469,106.45999908447266,106.81999969482422,79.85005950927734,398475600,0.0,0.0,0.0
2010-06-07,107.19999694824219,107.61000061035156,105.41000366210938,105.48999786376953,78.8558349609375,264609100,0.0,0.0,0.0
2010-06-08,105.56999969482422,106.83000183105469,104.6500015258789,106.62000274658203,79.70055389404297,357774300,0.0,0.0,0.0
2010-06-09,107.23999786376953,108.27999877929688,105.5999984741211,106.05000305175781,79.2744369506836,268023300,0.0,0.0,0.0
2010-06-10,107.86000061035156,109.27999877929688,106.04000091552734,109.1500015258789,81.591796875,317890600,0.0,0.0,0.0
2010-06-11,108.19000244140625,109.75,108.12000274658203,109.68000030517578,81.9879379272461,214128200,0.0,0.0,0.0
2010-06-14,110.5199966430664,111.12000274658203,109.4000015258789,109.51000213623047,81.86089324951172,207196100,0.0,0.0,0.0
2010-06-15,110.27999877929688,112.0999984741211,110.08999633789062,112.0,83.72220611572266,238268700,0.0,0.0,0.0
2010-06-16,111.41999816894531,112.41999816894531,111.19999694824219,111.95999908447266,83.69229125976562,216374000,0.0,0.0,0.0
2010-06-17,112.27999877929688,112.33000183105469,111.05000305175781,112.13999938964844,83.82685089111328,263185800,0.0,0.0,0.0
2010-06-18,111.83000183105469,112.12999725341797,111.37000274658203,111.7300033569336,83.917724609375,174006600,0.531,0.0,0.0
2010-06-21,113.12000274658203,113.19999694824219,110.79000091552734,111.41000366210938,83.67743682861328,213140700,0.0,0.0,0.0
2010-06-22,111.41000366210938,111.9000015258789,109.41000366210938,109.56999969482422,82.2954330444336,239355400,0.0,0.0,0.0
2010-06-23,109.63999938964844,110.02999877929688,108.4800033569336,109.2300033569336,82.04008483886719,254639900,0.0,0.0,0.0
2010-06-24,108.69000244140625,108.83000183105469,107.13999938964844,107.41999816894531,80.68059539794922,268523600,0.0,0.0,0.0
2010-06-25,107.73999786376953,108.41999816894531,106.7699966430664,107.87000274658203,81.01856994628906,238726500,0.0,0.0,0.0
2010-06-28,108.02999877929688,108.31999969482422,107.13999938964844,107.52999877929688,80.76322937011719,169218600,0.0,0.0,0.0
2010-06-29,106.0199966430664,107.51000213623047,103.55000305175781,104.20999908447266,78.26963806152344,373649500,0.0,0.0,0.0
2010-06-30,103.91999816894531,104.87999725341797,102.87999725341797,103.22000122070312,77.52610778808594,284101700,0.0,0.0,0.0
2010-07-01,103.1500015258789,103.48999786376953,101.12999725341797,102.76000213623047,77.18058013916016,382924800,0.0,0.0,0.0
2010-07-02,103.11000061035156,103.41999816894531,101.62000274658203,102.19999694824219,76.75997161865234,233385200,0.0,0.0,0.0
2010-07-06,103.63999938964844,104.37000274658203,101.87999725341797,102.87000274658203,77.2632064819336,256935300,0.0,0.0,0.0
2010-07-07,103.12999725341797,106.23999786376953,103.0199966430664,106.11000061035156,79.69666290283203,253769400,0.0,0.0,0.0
2010-07-08,107.0,107.27999877929688,105.91000366210938,107.16000366210938,80.48534393310547,210842100,0.0,0.0,0.0
2010-07-09,107.12999725341797,107.97000122070312,106.93000030517578,107.95999908447266,81.08616638183594,144999900,0.0,0.0,0.0
2010-07-12,107.5999984741211,108.23999786376953,107.1500015258789,108.02999877929688,81.13875579833984,131283600,0.0,0.0,0.0
2010-07-13,109.1500015258789,110.08999633789062,108.93000030517578,109.66000366210938,82.36300659179688,213025900,0.0,0.0,0.0
2010-07-14,109.30999755859375,110.08000183105469,108.86000061035156,109.6500015258789,82.35552215576172,184426800,0.0,0.0,0.0
2010-07-15,109.61000061035156,110.05999755859375,108.16999816894531,109.68000030517578,82.3780288696289,232337900,0.0,0.0,0.0
2010-07-16,109.08999633789062,109.20999908447266,106.44999694824219,106.66000366210938,80.10978698730469,282693400,0.0,0.0,0.0
2010-07-19,107.05000305175781,107.62999725341797,106.22000122070312,107.29000091552734,80.58296203613281,186709000,0.0,0.0,0.0
2010-07-20,105.87000274658203,108.55999755859375,105.81999969482422,108.4800033569336,81.47673034667969,258162400,0.0,0.0,0.0
2010-07-21,109.04000091552734,109.06999969482422,106.62999725341797,107.06999969482422,80.4177474975586,264527000,0.0,0.0,0.0
2010-07-22,108.33999633789062,109.94000244140625,108.33000183105469,109.45999908447266,82.21279907226562,274781300,0.0,0.0,0.0
2010-07-23,109.23999786376953,110.56999969482422,108.93000030517578,110.41000366210938,82.92634582519531,222020800,0.0,0.0,0.0
2010-07-26,110.5999984741211,111.66999816894531,110.29000091552734,111.55999755859375,83.79005432128906,184445700,0.0,0.0,0.0
2010-07-27,112.16999816894531,112.29000091552734,111.11000061035156,111.55000305175781,83.78254699707031,204855600,0.0,0.0,0.0
2010-07-28,111.31999969482422,111.66000366210938,110.45999908447266,110.83000183105469,83.24179077148438,163056200,0.0,0.0,0.0
2010-07-29,111.5199966430664,111.81999969482422,109.41000366210938,110.29000091552734,82.836181640625,220149100,0.0,0.0,0.0
2010-07-30,109.16999816894531,110.86000061035156,108.9800033569336,110.2699966430664,82.8211441040039,220070600,0.0,0.0,0.0
2010-08-02,111.98999786376953,112.94000244140625,111.54000091552734,112.76000213623047,84.6913833618164,188263200,0.0,0.0,0.0
2010-08-03,112.4800033569336,112.7699966430664,111.8499984741211,112.22000122070312,84.2857666015625,146657300,0.0,0.0,0.0
2010-08-04,112.52999877929688,113.11000061035156,112.16000366210938,112.97000122070312,84.84907531738281,158171700,0.0,0.0,0.0
2010-08-05,112.25,112.91000366210938,112.08000183105469,112.8499984741211,84.75896453857422,140473800,0.0,0.0,0.0
2010-08-06,111.73999786376953,112.56999969482422,110.91999816894531,112.38999938964844,84.4134521484375,239728300,0.0,0.0,0.0
2010-08-09,112.91999816894531,113.18000030517578,112.31999969482422,112.98999786376953,84.86409759521484,120800400,0.0,0.0,0.0
2010-08-10,112.02999877929688,112.9800033569336,111.37000274658203,112.37999725341797,84.40593719482422,242916300,0.0,0.0,0.0
2010-08-11,110.6500015258789,110.69000244140625,109.12000274658203,109.30000305175781,82.09263610839844,273406900,0.0,0.0,0.0
2010-08-12,107.6500015258789,109.0199966430664,107.5999984741211,108.62999725341797,81.58941650390625,239542600,0.0,0.0,0.0
2010-08-13,108.29000091552734,108.95999908447266,108.18000030517578,108.30999755859375,81.34906768798828,158698500,0.0,0.0,0.0
2010-08-16,107.56999969482422,108.61000061035156,107.18000030517578,108.26000213623047,81.31153869628906,147895300,0.0,0.0,0.0
2010-08-17,109.19000244140625,110.38999938964844,108.87999725341797,109.58999633789062,82.3104476928711,172270300,0.0,0.0,0.0
2010-08-18,109.54000091552734,110.37999725341797,108.91000366210938,109.79000091552734,82.46065521240234,182922100,0.0,0.0,0.0
2010-08-19,109.22000122070312,109.48999786376953,107.43000030517578,107.87999725341797,81.02610778808594,265847600,0.0,0.0,0.0
2010-08-20,107.55999755859375,107.94000244140625,106.75,107.52999877929688,80.76322937011719,209714200,0.0,0.0,0.0
2010-08-23,108.04000091552734,108.56999969482422,107.06999969482422,107.12000274658203,80.45529174804688,163490300,0.0,0.0,0.0
2010-08-24,105.94999694824219,106.38999938964844,104.97000122070312,105.52999877929688,79.2610855102539,280677800,0.0,0.0,0.0
2010-08-25,104.94999694824219,106.33999633789062,104.29000091552734,105.94000244140625,79.56903076171875,272234800,0.0,0.0,0.0
2010-08-26,106.44000244140625,106.58000183105469,104.87999725341797,105.2300033569336,79.03578186035156,224439500,0.0,0.0,0.0
2010-08-27,105.88999938964844,106.97000122070312,104.30999755859375,106.86000061035156,80.25999450683594,272649000,0.0,0.0,0.0
2010-08-30,106.58000183105469,106.91000366210938,105.30000305175781,105.30999755859375,79.09584045410156,167238600,0.0,0.0,0.0
2010-08-31,104.91999816894531,105.9800033569336,104.48999786376953,105.30999755859375,79.09584045410156,273933100,0.0,0.0,0.0
2010-09-01,106.7300033569336,108.61000061035156,106.66000366210938,108.45999908447266,81.46175384521484,256828100,0.0,0.0,0.0
2010-09-02,108.72000122070312,109.48999786376953,108.48999786376953,109.47000122070312,82.22030639648438,156112200,0.0,0.0,0.0
2010-09-03,110.54000091552734,110.98999786376953,109.94999694824219,110.88999938964844,83.28683471679688,212197300,0.0,0.0,0.0
2010-09-07,110.37000274658203,110.51000213623047,109.55000305175781,109.63999938964844,82.3479995727539,141973700,0.0,0.0,0.0
2010-09-08,109.86000061035156,110.8499984741211,109.80999755859375,110.41000366210938,82.92634582519531,149924400,0.0,0.0,0.0
2010-09-09,111.6500015258789,111.68000030517578,110.62000274658203,110.91999816894531,83.3093490600586,147017900,0.0,0.0,0.0
2010-09-10,111.12000274658203,111.61000061035156,110.87000274658203,111.4800033569336,83.72997283935547,127819000,0.0,0.0,0.0
2010-09-13,112.58000183105469,112.94999694824219,112.12999725341797,112.72000122070312,84.66130065917969,178503500,0.0,0.0,0.0
2010-09-14,112.5,113.29000091552734,112.08000183105469,112.6500015258789,84.60874938964844,209823600,0.0,0.0,0.0
2010-09-15,112.31999969482422,113.20999908447266,111.9800033569336,113.08000183105469,84.93167877197266,168608400,0.0,0.0,0.0
2010-09-16,112.7300033569336,113.12000274658203,112.3499984741211,113.05000305175781,84.90914916992188,199962900,0.0,0.0,0.0
2010-09-17,113.04000091552734,113.1500015258789,112.18000030517578,112.48999786376953,84.94087219238281,195836900,0.602,0.0,0.0
2010-09-20,112.87999725341797,114.45999908447266,112.5199966430664,114.20999908447266,86.2396240234375,214555200,0.0,0.0,0.0
2010-09-21,114.30000305175781,114.83999633789062,113.51000213623047,113.9800033569336,86.06597900390625,268389100,0.0,0.0,0.0
2010-09-22,113.80000305175781,114.44000244140625,113.0999984741211,113.41999816894531,85.64313507080078,191322400,0.0,0.0,0.0
2010-09-23,112.48999786376953,113.66999816894531,112.18000030517578,112.5,84.94845581054688,202354300,0.0,0.0,0.0
2010-09-24,113.75,114.9000015258789,113.6500015258789,114.81999969482422,86.70027160644531,209671800,0.0,0.0,0.0
2010-09-27,114.86000061035156,114.98999786376953,114.16000366210938,114.2699966430664,86.28492736816406,128761800,0.0,0.0,0.0
2010-09-28,114.41999816894531,115.04000091552734,113.18000030517578,114.66999816894531,86.58702087402344,209207500,0.0,0.0,0.0
2010-09-29,114.37999725341797,114.91000366210938,114.0199966430664,114.47000122070312,86.43596649169922,179665800,0.0,0.0,0.0
2010-09-30,115.05000305175781,115.79000091552734,113.58999633789062,114.12999725341797,86.17923736572266,287106700,0.0,0.0,0.0
2010-10-01,114.98999786376953,115.12000274658203,113.93000030517578,114.61000061035156,86.54165649414062,174638700,0.0,0.0,0.0
2010-10-04,114.37000274658203,114.8499984741211,113.18000030517578,113.75,85.892333984375,166153200,0.0,0.0,0.0
2010-10-05,114.80000305175781,116.31999969482422,114.66999816894531,116.04000091552734,87.6214599609375,229634100,0.0,0.0,0.0
2010-10-06,116.0199966430664,116.33000183105469,115.55999755859375,116.02999877929688,87.6139144897461,148626600,0.0,0.0,0.0
2010-10-07,116.5,116.52999877929688,115.19000244140625,115.88999938964844,87.50818634033203,164860000,0.0,0.0,0.0
2010-10-08,116.05000305175781,116.86000061035156,115.61000061035156,116.54000091552734,87.99901580810547,177760100,0.0,0.0,0.0
2010-10-11,116.72000122070312,116.97000122070312,116.25,116.6500015258789,88.08206176757812,103098300,0.0,0.0,0.0
2010-10-12,116.2699966430664,117.3499984741211,115.6500015258789,117.01000213623047,88.35394287109375,182210000,0.0,0.0,0.0
2010-10-13,117.66000366210938,118.55000305175781,117.37999725341797,117.91999816894531,89.04108428955078,194347200,0.0,0.0,0.0
2010-10-14,117.80999755859375,118.01000213623047,116.72000122070312,117.45999908447266,88.6937026977539,217764300,0.0,0.0,0.0
2010-10-15,118.27999877929688,118.3499984741211,116.76000213623047,117.69999694824219,88.87493896484375,243705000,0.0,0.0,0.0
2010-10-18,117.73999786376953,118.66999816894531,117.30999755859375,118.27999877929688,89.31287384033203,141204800,0.0,0.0,0.0
2010-10-19,117.19000244140625,117.8499984741211,116.0199966430664,116.7300033569336,88.14251708984375,280604700,0.0,0.0,0.0
2010-10-20,116.94000244140625,118.44000244140625,116.87000274658203,117.87000274658203,89.0032958984375,200051800,0.0,0.0,0.0
2010-10-21,118.4000015258789,119.08999633789062,117.20999908447266,118.12999725341797,89.19963073730469,221585500,0.0,0.0,0.0
2010-10-22,118.30999755859375,118.52999877929688,118.0,118.3499984741211,89.36575317382812,108212400,0.0,0.0,0.0
2010-10-25,119.13999938964844,119.76000213623047,118.61000061035156,118.69999694824219,89.63004302978516,151145700,0.0,0.0,0.0
2010-10-26,118.0999984741211,118.83999633789062,117.87000274658203,118.72000122070312,89.64514923095703,158982900,0.0,0.0,0.0
2010-10-27,117.88999938964844,118.51000213623047,117.26000213623047,118.37999725341797,89.38839721679688,190024000,0.0,0.0,0.0
2010-10-28,119.05999755859375,119.11000061035156,117.83000183105469,118.4000015258789,89.40348815917969,168576000,0.0,0.0,0.0
2010-10-29,118.27999877929688,118.72000122070312,118.06999969482422,118.48999786376953,89.4714584350586,144305500,0.0,0.0,0.0
2010-11-01,119.06999969482422,119.75,117.8499984741211,118.52999877929688,89.50165557861328,174074800,0.0,0.0,0.0
2010-11-02,119.41999816894531,119.75,119.0999984741211,119.47000122070312,90.2114486694336,158345900,0.0,0.0,0.0
2010-11-03,119.68000030517578,120.0199966430664,118.44999694824219,119.94999694824219,90.57389068603516,226702800,0.0,0.0,0.0
2010-11-04,121.27999877929688,122.31999969482422,119.97000122070312,122.26000213623047,92.31816101074219,215039400,0.0,0.0,0.0
2010-11-05,122.33999633789062,122.91999816894531,122.18000030517578,122.72000122070312,92.66553497314453,180654100,0.0,0.0,0.0
2010-11-08,122.33999633789062,122.69000244140625,121.94000244140625,122.48999786376953,92.49185943603516,156107100,0.0,0.0,0.0
2010-11-09,122.81999969482422,122.94999694824219,121.12000274658203,121.61000061035156,91.8273696899414,186621600,0.0,0.0,0.0
2010-11-10,121.58000183105469,122.16000366210938,120.66000366210938,122.0999984741211,92.19735717773438,221387400,0.0,0.0,0.0
2010-11-11,121.05000305175781,121.81999969482422,120.68000030517578,121.63999938964844,91.85001373291016,158017600,0.0,0.0,0.0
2010-11-12,120.81999969482422,121.3499984741211,119.6500015258789,120.19999694824219,90.76268005371094,239068800,0.0,0.0,0.0
2010-11-15,120.58000183105469,121.05000305175781,119.9800033569336,120.02999877929688,90.63429260253906,163940800,0.0,0.0,0.0
2010-11-16,119.29000091552734,119.48999786376953,117.58999633789062,118.16000366210938,89.2222900390625,299566200,0.0,0.0,0.0
2010-11-17,118.20999908447266,118.70999908447266,117.86000061035156,118.22000122070312,89.267578125,172308900,0.0,0.0,0.0
2010-11-18,119.36000061035156,120.38999938964844,119.3499984741211,119.95999908447266,90.58145904541016,197723700,0.0,0.0,0.0
