v_max_label,v_max,cumulative_return,annual_return,sharpe,max_drawdown,hit_ratio,exposure,trades,sharpe_same_close
P50,0.014013081920882756,0.171463502840149,0.08285462562885071,0.6764385113407123,-0.14730752390718105,0.5729166666666666,0.38323353293413176,19,1.0714139192948149
P60,0.014987435212696024,0.16895572195209252,0.08168801745057164,0.6219460754342363,-0.22873555252062538,0.5670995670995671,0.46107784431137727,35,0.6525172519612684
P70,0.016299038828043594,0.07925828880633912,0.03911083713025376,0.31008154084942396,-0.27897601581825404,0.5547703180212014,0.564870259481038,33,0.3033271937818587
P75,0.017179078769559035,0.08169242621961659,0.04028898875092879,0.3108551388982128,-0.28343080967908396,0.5517241379310345,0.6367265469061876,33,0.39181275560088924
P80,0.01842937630216462,-0.08701257070874202,-0.04475663444193323,-0.12091518018577262,-0.40961347548550897,0.529891304347826,0.7345309381237525,35,0.12371051756647404
P90,0.02350992355714008,-0.013362290696040224,-0.0067436203232448255,0.09268047291803688,-0.38104327721804343,0.5194805194805194,0.9221556886227545,21,0.21441811150296797
P95,0.03082354126781022,0.11695914218484615,0.05721293424994078,0.3446065481262205,-0.3792955278530047,0.52,0.998003992015968,1,0.38537978825614927
